Implementation	Graph	Nodes	Edges	Trial	Time_sec	GTEPS
GPU_Opt	roadNet-TX	1379917	1921660	1	979.845669	2.7063
GPU_Opt	roadNet-TX	1379917	1921660	2	980.134755	2.7055
GPU_Opt	roadNet-TX	1379917	1921660	3	990.988855	2.6758
GPU_Opt_Pure	roadNet-TX	1379917	1921660	1	991.495352	2.6745
GPU_Opt_Pure	roadNet-TX	1379917	1921660	2	988.560627	2.6824
GPU_Opt_Pure	roadNet-TX	1379917	1921660	3	979.116258	2.7083
GPU_Opt_Pure_Chunked	roadNet-TX	1379917	1921660	1	980.090014	2.7056
GPU_Opt_Pure_Chunked	roadNet-TX	1379917	1921660	2	992.839433	2.6709
GPU_Opt_Pure_Chunked	roadNet-TX	1379917	1921660	3	992.949477	2.6706
