Implementation	Graph	Nodes	Edges	Trial	Time_sec	GTEPS
GPU_Opt	roadNet-CA	1965206	2766607	1	2129.100624	2.5536
GPU_Opt	roadNet-CA	1965206	2766607	2	2130.249052	2.5523
GPU_Opt	roadNet-CA	1965206	2766607	3	2122.782003	2.5612
GPU_Opt_Pure	roadNet-CA	1965206	2766607	1	2120.692664	2.5638
GPU_Opt_Pure	roadNet-CA	1965206	2766607	2	2119.980012	2.5646
GPU_Opt_Pure	roadNet-CA	1965206	2766607	3	2117.165728	2.5680
GPU_Opt_Pure_Chunked	roadNet-CA	1965206	2766607	1	2119.106989	2.5657
GPU_Opt_Pure_Chunked	roadNet-CA	1965206	2766607	2	2130.552566	2.5519
GPU_Opt_Pure_Chunked	roadNet-CA	1965206	2766607	3	2119.892398	2.5647
