Ablation_H0_W0_A0	325557_3216152_corrected_v1	176.413246	5.9352
Ablation_H0_W0_A1	325557_3216152_corrected_v1	112.144524	9.3365
Ablation_H0_W1_A0	325557_3216152_corrected_v1	163.738336	6.3946
Ablation_H0_W1_A1	325557_3216152_corrected_v1	100.751330	10.3923
Ablation_H1_W0_A0	325557_3216152_corrected_v1	116.363404	8.9980
Ablation_H1_W0_A1	325557_3216152_corrected_v1	78.836244	13.2812
Ablation_H1_W1_A0	325557_3216152_corrected_v1	107.893349	9.7044
Ablation_H1_W1_A1	325557_3216152_corrected_v1	69.299777	15.1089
