Ablation_H0_W0_A0	325557_3216152_corrected_v1	176.358035	5.9370
Ablation_H0_W0_A1	325557_3216152_corrected_v1	112.073926	9.3424
Ablation_H0_W1_A0	325557_3216152_corrected_v1	163.735910	6.3947
Ablation_H0_W1_A1	325557_3216152_corrected_v1	100.765035	10.3909
Ablation_H1_W0_A0	325557_3216152_corrected_v1	116.418547	8.9938
Ablation_H1_W0_A1	325557_3216152_corrected_v1	78.896392	13.2711
Ablation_H1_W1_A0	325557_3216152_corrected_v1	107.844926	9.7088
Ablation_H1_W1_A1	325557_3216152_corrected_v1	69.290090	15.1110
