Ablation_H0_W0_A0	325557_3216152_corrected_v1	176.290382	5.9393
Ablation_H0_W0_A1	325557_3216152_corrected_v1	112.090565	9.3410
Ablation_H0_W1_A0	325557_3216152_corrected_v1	163.769977	6.3934
Ablation_H0_W1_A1	325557_3216152_corrected_v1	100.839434	10.3832
Ablation_H1_W0_A0	325557_3216152_corrected_v1	116.288659	9.0038
Ablation_H1_W0_A1	325557_3216152_corrected_v1	78.868771	13.2757
Ablation_H1_W1_A0	325557_3216152_corrected_v1	107.840803	9.7091
Ablation_H1_W1_A1	325557_3216152_corrected_v1	69.376091	15.0922
