Ablation_H0_W0_A0	325557_3216152_corrected_v1	176.301738	5.9389
Ablation_H0_W0_A1	325557_3216152_corrected_v1	112.087905	9.3412
Ablation_H0_W1_A0	325557_3216152_corrected_v1	163.729329	6.3949
Ablation_H0_W1_A1	325557_3216152_corrected_v1	100.763793	10.3910
Ablation_H1_W0_A0	325557_3216152_corrected_v1	116.271917	9.0051
Ablation_H1_W0_A1	325557_3216152_corrected_v1	78.879567	13.2739
Ablation_H1_W1_A0	325557_3216152_corrected_v1	107.809662	9.7119
Ablation_H1_W1_A1	325557_3216152_corrected_v1	69.324039	15.1036
