RawPath	Experiment	Graph	Implementation	Configuration	Status	PBSJobID	SourceSnapshotID	OriginalPath	SHA256	SizeBytes	UsedInThesis	DerivedResultPath
raw_data/main_performance/seven_implementations/legacy_partial/large/no_gpu_opt/job_notrecorded_legacy/phase_timing_no_gpu_opt.log	main_performance/seven_implementations	large	no_gpu_opt	n/a	success	not_recorded	oldtree_f05ec52_20260512	result/main_performance/seven_implementations/legacy_partial/large/phase_timing_no_gpu_opt.log	a45a37a0371aab6433cf957ceca1da134d4f1ca8cb1356b476261cf0aeaaa4e1	7069	partial	result/main_performance/seven_implementations/legacy_partial/
raw_data/main_performance/seven_implementations/legacy_partial/large/no_gpu_opt/job_notrecorded_legacy/results_no_gpu_opt.tsv	main_performance/seven_implementations	large	no_gpu_opt	n/a	success	not_recorded	oldtree_f05ec52_20260512	result/main_performance/seven_implementations/legacy_partial/large/results_no_gpu_opt.tsv	e4e42bee784c4ea499f17e38f6f48ed0d6a4a3723e2b235c3263e935dae725e9	1149	partial	result/main_performance/seven_implementations/legacy_partial/
raw_data/main_performance/seven_implementations/legacy_partial/medium/gpu_opt_and_gpu_opt_pure_chunked/job_notrecorded_legacy/benchmark.log	main_performance/seven_implementations	medium	gpu_opt_and_gpu_opt_pure_chunked	n/a	success	not_recorded	oldtree_f05ec52_20260512	result/main_performance/seven_implementations/legacy_partial/medium/gpu_opt_and_gpu_opt_pure_chunked/benchmark.log	dc2efa82cc8af5f74b6e9e3b85f20ef0739069c3a04bba39b8bb18389409f31d	49056	partial	result/main_performance/seven_implementations/legacy_partial/
raw_data/main_performance/seven_implementations/legacy_partial/medium/gpu_opt_and_gpu_opt_pure_chunked/job_notrecorded_legacy/max_bc.tsv	main_performance/seven_implementations	medium	gpu_opt_and_gpu_opt_pure_chunked	n/a	success	not_recorded	oldtree_f05ec52_20260512	result/main_performance/seven_implementations/legacy_partial/medium/gpu_opt_and_gpu_opt_pure_chunked/max_bc.tsv	2fd095a2e635c68ff56d8a50f77291013246647ece80546f12ff0700bf203a45	2795	partial	result/main_performance/seven_implementations/legacy_partial/
raw_data/main_performance/seven_implementations/legacy_partial/medium/gpu_opt_and_gpu_opt_pure_chunked/job_notrecorded_legacy/phase_timing.log	main_performance/seven_implementations	medium	gpu_opt_and_gpu_opt_pure_chunked	n/a	success	not_recorded	oldtree_f05ec52_20260512	result/main_performance/seven_implementations/legacy_partial/medium/gpu_opt_and_gpu_opt_pure_chunked/phase_timing.log	a6cbc72eb3fec57a4b2365d32aadbc112f39bcefc0a6714fbab4d14e45577a67	29480	partial	result/main_performance/seven_implementations/legacy_partial/
raw_data/main_performance/seven_implementations/legacy_partial/medium/gpu_opt_and_gpu_opt_pure_chunked/job_notrecorded_legacy/results.tsv	main_performance/seven_implementations	medium	gpu_opt_and_gpu_opt_pure_chunked	n/a	success	not_recorded	oldtree_f05ec52_20260512	result/main_performance/seven_implementations/legacy_partial/medium/gpu_opt_and_gpu_opt_pure_chunked/results.tsv	320285a68e8c4f966d41ab56a0d35476892a7e344b905de1e458365cacc295dd	3724	partial	result/main_performance/seven_implementations/legacy_partial/
raw_data/main_performance/seven_implementations/legacy_partial/medium/no_gpu_opt/job_notrecorded_legacy/benchmark_no_gpu_opt.log	main_performance/seven_implementations	medium	no_gpu_opt	n/a	success	not_recorded	oldtree_f05ec52_20260512	result/main_performance/seven_implementations/legacy_partial/medium/benchmark_no_gpu_opt.log	ccfdc4967ea3c8a3c495266f890e55c32a618a2b4db78de9d7a3aecd78e5751b	45043	partial	result/main_performance/seven_implementations/legacy_partial/
raw_data/main_performance/seven_implementations/legacy_partial/medium/no_gpu_opt/job_notrecorded_legacy/max_bc_no_gpu_opt.tsv	main_performance/seven_implementations	medium	no_gpu_opt	n/a	success	not_recorded	oldtree_f05ec52_20260512	result/main_performance/seven_implementations/legacy_partial/medium/max_bc_no_gpu_opt.tsv	43e9d958afd4be30abe16cb3efaf42f01a01f0b0dd11b29e96f04abac2d7f282	2705	partial	result/main_performance/seven_implementations/legacy_partial/
raw_data/main_performance/seven_implementations/legacy_partial/medium/no_gpu_opt/job_notrecorded_legacy/phase_timing_no_gpu_opt.log	main_performance/seven_implementations	medium	no_gpu_opt	n/a	success	not_recorded	oldtree_f05ec52_20260512	result/main_performance/seven_implementations/legacy_partial/medium/phase_timing_no_gpu_opt.log	afb078daf582da154d215d9868cb74957b1bcdb3a300ebe09b6247dc9808220c	23035	partial	result/main_performance/seven_implementations/legacy_partial/
raw_data/main_performance/seven_implementations/legacy_partial/medium/no_gpu_opt/job_notrecorded_legacy/results_no_gpu_opt.tsv	main_performance/seven_implementations	medium	no_gpu_opt	n/a	success	not_recorded	oldtree_f05ec52_20260512	result/main_performance/seven_implementations/legacy_partial/medium/results_no_gpu_opt.tsv	9e40cc99011013afdb03a2799df949adb0f6ab23f67e9b1fb9c34db85c18dc36	3649	partial	result/main_performance/seven_implementations/legacy_partial/
raw_data/main_performance/seven_implementations/legacy_partial/small/gpu_opt_and_gpu_opt_pure_chunked/job_notrecorded_legacy/benchmark.log	main_performance/seven_implementations	small	gpu_opt_and_gpu_opt_pure_chunked	n/a	success	not_recorded	oldtree_f05ec52_20260512	result/main_performance/seven_implementations/legacy_partial/small/gpu_opt_and_gpu_opt_pure_chunked/benchmark.log	72fe8d27fd1095bb7fa751867362d0669267ab92a3f21e3249f1f4cc6e76cb5d	64166	partial	result/main_performance/seven_implementations/legacy_partial/
raw_data/main_performance/seven_implementations/legacy_partial/small/gpu_opt_and_gpu_opt_pure_chunked/job_notrecorded_legacy/max_bc.tsv	main_performance/seven_implementations	small	gpu_opt_and_gpu_opt_pure_chunked	n/a	success	not_recorded	oldtree_f05ec52_20260512	result/main_performance/seven_implementations/legacy_partial/small/gpu_opt_and_gpu_opt_pure_chunked/max_bc.tsv	705c71e8ff1ea6dec581ca496730d12fed03425200540a243a352ae414e801b9	3705	partial	result/main_performance/seven_implementations/legacy_partial/
raw_data/main_performance/seven_implementations/legacy_partial/small/gpu_opt_and_gpu_opt_pure_chunked/job_notrecorded_legacy/phase_timing.log	main_performance/seven_implementations	small	gpu_opt_and_gpu_opt_pure_chunked	n/a	success	not_recorded	oldtree_f05ec52_20260512	result/main_performance/seven_implementations/legacy_partial/small/gpu_opt_and_gpu_opt_pure_chunked/phase_timing.log	c2b12d8f5c5611a86d0cfda11c7277ea80d77879e8ef4c733b20d05f300aaf51	38480	partial	result/main_performance/seven_implementations/legacy_partial/
raw_data/main_performance/seven_implementations/legacy_partial/small/gpu_opt_and_gpu_opt_pure_chunked/job_notrecorded_legacy/results.tsv	main_performance/seven_implementations	small	gpu_opt_and_gpu_opt_pure_chunked	n/a	success	not_recorded	oldtree_f05ec52_20260512	result/main_performance/seven_implementations/legacy_partial/small/gpu_opt_and_gpu_opt_pure_chunked/results.tsv	82f5f4e282831db3bd7073df23fb6ac408d2a0dbb9d44bd38a8f2e9c6d42758d	4902	partial	result/main_performance/seven_implementations/legacy_partial/
raw_data/main_performance/seven_implementations/legacy_partial/small/no_gpu_opt/job_notrecorded_legacy/benchmark_no_gpu_opt.log	main_performance/seven_implementations	small	no_gpu_opt	n/a	success	not_recorded	oldtree_f05ec52_20260512	result/main_performance/seven_implementations/legacy_partial/small/benchmark_no_gpu_opt.log	1b76cbbaa405c739cd9364153da1dcd1770e2792e3b2064422fb4a2d74b2a742	108511	partial	result/main_performance/seven_implementations/legacy_partial/
raw_data/main_performance/seven_implementations/legacy_partial/small/no_gpu_opt/job_notrecorded_legacy/max_bc_no_gpu_opt.tsv	main_performance/seven_implementations	small	no_gpu_opt	n/a	success	not_recorded	oldtree_f05ec52_20260512	result/main_performance/seven_implementations/legacy_partial/small/max_bc_no_gpu_opt.tsv	0726b76088b25c065962cb67e1d5300941347eb5b0e6b3c002306a762390b8f8	8085	partial	result/main_performance/seven_implementations/legacy_partial/
raw_data/main_performance/seven_implementations/legacy_partial/small/no_gpu_opt/job_notrecorded_legacy/phase_timing_no_gpu_opt.log	main_performance/seven_implementations	small	no_gpu_opt	n/a	success	not_recorded	oldtree_f05ec52_20260512	result/main_performance/seven_implementations/legacy_partial/small/phase_timing_no_gpu_opt.log	6534ca029f7ba5d302d97d8d1f717b9506847603e084cc74b2f8d6220bc83d10	68170	partial	result/main_performance/seven_implementations/legacy_partial/
raw_data/main_performance/seven_implementations/legacy_partial/small/no_gpu_opt/job_notrecorded_legacy/results_no_gpu_opt.tsv	main_performance/seven_implementations	small	no_gpu_opt	n/a	success	not_recorded	oldtree_f05ec52_20260512	result/main_performance/seven_implementations/legacy_partial/small/results_no_gpu_opt.tsv	a2cb5b57eafdac516ceb003b47247b981fb60350b144118adc803d28c1b18c74	10983	partial	result/main_performance/seven_implementations/legacy_partial/
raw_data/memory_scalability/325557_3216152/gpu_opt/job_notrecorded_20260512/oversubscribe_results_gpu_opt.tsv	memory_scalability	325557_3216152	gpu_opt	n/a	success	not_recorded	oldtree_f05ec52_20260512	result/memory_scalability/oversubscribe_results_gpu_opt.tsv	aafaef232511b8d76a6cbe124db83ef826c73873bc5780bb85e8066310bf0a7f	1315	feasibility_only	result/memory_scalability/
raw_data/memory_scalability/325557_3216152/gpu_opt/job_notrecorded_20260512/um_experiment_gpu_opt.log	memory_scalability	325557_3216152	gpu_opt	n/a	success	not_recorded	oldtree_f05ec52_20260512	result/memory_scalability/um_experiment_gpu_opt.log	3eb63e738ae102781195d71484d285c4d6273967eab14ababefa8d4469c9e802	17630	feasibility_only	result/memory_scalability/
raw_data/memory_scalability/325557_3216152/gpu_opt_pure/job_notrecorded_20260512/oversubscribe_results_gpu_opt_pure.tsv	memory_scalability	325557_3216152	gpu_opt_pure	n/a	success	not_recorded	oldtree_f05ec52_20260512	result/memory_scalability/oversubscribe_results_gpu_opt_pure.tsv	216e0b4657f2ea9cec61987efb99f03eaa1b0f51948c796fd0baf39b52873f49	1703	feasibility_only	result/memory_scalability/
raw_data/memory_scalability/325557_3216152/gpu_opt_pure/job_notrecorded_20260512/um_experiment_gpu_opt_pure.log	memory_scalability	325557_3216152	gpu_opt_pure	n/a	success	not_recorded	oldtree_f05ec52_20260512	result/memory_scalability/um_experiment_gpu_opt_pure.log	2fca7fe6f82379b0c29071d8965bd8fc43412f9d3440f287db1031661d1b28dd	16890	feasibility_only	result/memory_scalability/
raw_data/memory_scalability/325557_3216152/gpu_opt_pure_chunked/job_notrecorded_20260512/oversubscribe_results_gpu_opt_pure_chunked.tsv	memory_scalability	325557_3216152	gpu_opt_pure_chunked	n/a	success	not_recorded	oldtree_f05ec52_20260512	result/memory_scalability/oversubscribe_results_gpu_opt_pure_chunked.tsv	018f5b1a485663ff41c8d99b07a761d48e5852b519ba84b332dce9a72af0ba1c	2223	feasibility_only	result/memory_scalability/
raw_data/memory_scalability/325557_3216152/gpu_opt_pure_chunked/job_notrecorded_20260512/um_experiment_gpu_opt_pure_chunked.log	memory_scalability	325557_3216152	gpu_opt_pure_chunked	n/a	success	not_recorded	oldtree_f05ec52_20260512	result/memory_scalability/um_experiment_gpu_opt_pure_chunked.log	381d1a26948113e2bf429eceb18ff017fa8abc67f4582cb1b48b40233ec43fe1	23910	feasibility_only	result/memory_scalability/
raw_data/profiling/job_2359175_20260711/ablation_H1W1A0.console.log	profiling	n/a	n/a	n/a	success	2359175	phase_def_block_20260710	result/profiling/ablation_H1W1A0.console.log	262c53fb9eee797a167b77e9ff9e66c82f286808ec000cbbb0407bd86aa819f5	21534	yes	result/profiling/
raw_data/profiling/job_2359175_20260711/ablation_H1W1A0.nsys-rep	profiling	n/a	n/a	n/a	success	2359175	phase_def_block_20260710	result/profiling/ablation_H1W1A0.nsys-rep	5dcf9a443805cb1c16a7fb896addeb40c9c5faeb14bc0b2867dbd08508751641	357970	yes	result/profiling/
raw_data/profiling/job_2359175_20260711/ablation_H1W1A0.stats.txt	profiling	n/a	n/a	n/a	success	2359175	phase_def_block_20260710	result/profiling/ablation_H1W1A0.stats.txt	700908a782c3187829ff35673cd66566bfed03744ee1863e3a9a4f35ff074962	5197	yes	result/profiling/
raw_data/profiling/job_2359175_20260711/ablation_H1W1A1.console.log	profiling	n/a	n/a	n/a	success	2359175	phase_def_block_20260710	result/profiling/ablation_H1W1A1.console.log	9ba6b4c266d452002db7770f934dce134734802f9a3c3148217ff2f361d1d78b	21077	yes	result/profiling/
raw_data/profiling/job_2359175_20260711/ablation_H1W1A1.nsys-rep	profiling	n/a	n/a	n/a	success	2359175	phase_def_block_20260710	result/profiling/ablation_H1W1A1.nsys-rep	40844307e6154bac4485af93b4ecb761176b3c5569bb262d6e68fea1af2b72ed	354951	yes	result/profiling/
raw_data/profiling/job_2359175_20260711/ablation_H1W1A1.stats.txt	profiling	n/a	n/a	n/a	success	2359175	phase_def_block_20260710	result/profiling/ablation_H1W1A1.stats.txt	21591c276f0f003c48f95e29cc08aaba6174d7a0ad270908663545df884c3ef7	5197	yes	result/profiling/
raw_data/profiling/job_2359175_20260711/bandwidth.log	profiling	n/a	n/a	n/a	success	2359175	phase_def_block_20260710	result/profiling/bandwidth.log	baf4c915449ca7f65aa079f325142bed1f67e2e00e87752881d327065ff9c80f	819	yes	result/profiling/
raw_data/profiling/job_2359175_20260711/pbs_stdout.log	profiling	n/a	n/a	n/a	success	2359175	phase_def_block_20260710	thesis_bc_project/bc_profiling.o2359175	ac08fdb671816c8f4910620291e5563bced86f28348ac44d8289b2a8442f5fc1	3531	yes	result/profiling/
raw_data/profiling/job_2359175_20260711/um_prefetch_gpu_opt.console.log	profiling	n/a	n/a	n/a	success	2359175	phase_def_block_20260710	result/profiling/um_prefetch_gpu_opt.console.log	81c66d51ea7a603ef21c6500541c2d658caca294b2d6e6e0516be1dbf482823f	22195	yes	result/profiling/
raw_data/profiling/job_2359175_20260711/um_prefetch_gpu_opt.nsys-rep	profiling	n/a	n/a	n/a	success	2359175	phase_def_block_20260710	result/profiling/um_prefetch_gpu_opt.nsys-rep	898185885b9c7ac01776c76570d6966e1f239fb25c65ce0bc904aa94c1e0b60e	568048	yes	result/profiling/
raw_data/profiling/job_2359175_20260711/um_prefetch_gpu_opt.stats.txt	profiling	n/a	n/a	n/a	success	2359175	phase_def_block_20260710	result/profiling/um_prefetch_gpu_opt.stats.txt	2d992451a3e01c4387d4d351eaa4e33e12fe942f3e38d04f0cde69e0e7e9afb3	3635	yes	result/profiling/
raw_data/tuning/kernel_selection/_phaseB_verify/job_2355971_20260710/pbs_stdout.log	tuning/kernel_selection	_phaseB_verify	n/a	n/a	success	2355971	phase_def_block_20260710	thesis_bc_project/bc_phaseB_verify.o2355971	e28c473826e11bb9ac778503d300684fb32704955c7dd841a523fa45de95b55c	6597	yes	result/tuning/kernel_selection/
raw_data/tuning/kernel_selection/benchmark_7000_41459/block/gpu_opt/job_2355971_20260710/auto_benchmark_7000_41459.err	tuning/kernel_selection	benchmark_7000_41459	block	gpu_opt	success	2355971	phase_def_block_20260710	thesis_bc_project/build_miyabi/phaseB_verify_out/auto_benchmark_7000_41459.err	3144d344831c83bac14609d8d35bac7557c68a4202f23e03c249a8a999a3aa43	547	yes	result/tuning/kernel_selection/
raw_data/tuning/kernel_selection/benchmark_7000_41459/block/gpu_opt/job_2355971_20260710/bc_auto_benchmark_7000_41459.txt	tuning/kernel_selection	benchmark_7000_41459	block	gpu_opt	success	2355971	phase_def_block_20260710	thesis_bc_project/build_miyabi/phaseB_verify_out/bc_auto_benchmark_7000_41459.txt	e199e3a738a06dc0baa09dbcc02af193fbd3df36e745c8a005a8d1058662da5a	187943	yes	result/tuning/kernel_selection/
raw_data/tuning/kernel_selection/benchmark_7000_41459/shared/gpu_opt/job_2355971_20260710/bc_shared_benchmark_7000_41459.txt	tuning/kernel_selection	benchmark_7000_41459	shared	gpu_opt	success	2355971	phase_def_block_20260710	thesis_bc_project/build_miyabi/phaseB_verify_out/bc_shared_benchmark_7000_41459.txt	07676a33e384c36bb17ced9d5ea439bae46b2ed402cb71737ea6649acb4ec542	187943	yes	result/tuning/kernel_selection/
raw_data/tuning/kernel_selection/benchmark_7000_41459/shared/gpu_opt/job_2355971_20260710/shared_benchmark_7000_41459.err	tuning/kernel_selection	benchmark_7000_41459	shared	gpu_opt	success	2355971	phase_def_block_20260710	thesis_bc_project/build_miyabi/phaseB_verify_out/shared_benchmark_7000_41459.err	3fee448e9a04d9adf9ce11f906fcbf7665f65c905c464f16e3d18320123eb505	550	yes	result/tuning/kernel_selection/
raw_data/tuning/kernel_selection/email-EuAll/block/gpu_opt/job_2355971_20260710/auto_email-EuAll.err	tuning/kernel_selection	email-EuAll	block	gpu_opt	success	2355971	phase_def_block_20260710	thesis_bc_project/build_miyabi/phaseB_verify_out/auto_email-EuAll.err	2cac11c886b149b2c53350274ae79fd963f2c54dbd95d09e9c6c78e3b3f3d490	548	yes	result/tuning/kernel_selection/
raw_data/tuning/kernel_selection/email-EuAll/block/gpu_opt/job_2355971_20260710/bc_auto_email-EuAll.txt	tuning/kernel_selection	email-EuAll	block	gpu_opt	success	2355971	phase_def_block_20260710	thesis_bc_project/build_miyabi/phaseB_verify_out/bc_auto_email-EuAll.txt	7f7f955678dbfab3c2f42b65540412828548c832f3d719dfeb61069e74bdb3bf	7574197	yes	result/tuning/kernel_selection/
raw_data/tuning/kernel_selection/email-EuAll/shared/gpu_opt/job_2355971_20260710/bc_shared_email-EuAll.txt	tuning/kernel_selection	email-EuAll	shared	gpu_opt	success	2355971	phase_def_block_20260710	thesis_bc_project/build_miyabi/phaseB_verify_out/bc_shared_email-EuAll.txt	2396204b09010f87264872f5595f9de6c7c16fcefc45218caec4dd9b557782ec	7574197	yes	result/tuning/kernel_selection/
raw_data/tuning/kernel_selection/email-EuAll/shared/gpu_opt/job_2355971_20260710/shared_email-EuAll.err	tuning/kernel_selection	email-EuAll	shared	gpu_opt	success	2355971	phase_def_block_20260710	thesis_bc_project/build_miyabi/phaseB_verify_out/shared_email-EuAll.err	ef0677c6c094e24d8036012aac84c4159f0cabcad591f9f0a0ea13240ff66633	555	yes	result/tuning/kernel_selection/
raw_data/tuning/kernel_selection/roadNet-PA/gpu_opt_forced/job_2354329_20260710/kernel_selection.log	tuning/kernel_selection	roadNet-PA	gpu_opt_forced	n/a	success	2354329	phase_def_block_20260710	result/tuning/kernel_selection/roadNet-PA/kernel_selection.log	67078f2a2b153bd2350e0104b3efb20bdb9ab91a8b81212b017f3d3c39321315	7843	yes	result/tuning/kernel_selection/
raw_data/tuning/kernel_selection/roadNet-PA/gpu_opt_forced/job_2354329_20260710/kernel_selection_max_bc.tsv	tuning/kernel_selection	roadNet-PA	gpu_opt_forced	n/a	success	2354329	phase_def_block_20260710	result/tuning/kernel_selection/roadNet-PA/kernel_selection_max_bc.tsv	38adae01a9500af8b23b0d9b73b8758553be2b3ca25e31a0ae8d3aa53fcb2fdc	280	yes	result/tuning/kernel_selection/
raw_data/tuning/kernel_selection/roadNet-PA/gpu_opt_forced/job_2354329_20260710/kernel_selection_results.tsv	tuning/kernel_selection	roadNet-PA	gpu_opt_forced	n/a	success	2354329	phase_def_block_20260710	result/tuning/kernel_selection/roadNet-PA/kernel_selection_results.tsv	4567be8edc0b32339cf32cbc806f68d128650d739b5247e316327f0201c04a22	262	yes	result/tuning/kernel_selection/
raw_data/tuning/kernel_selection/roadNet-PA/gpu_opt_forced/job_2354329_20260710/pbs_stdout.log	tuning/kernel_selection	roadNet-PA	gpu_opt_forced	n/a	success	2354329	phase_def_block_20260710	thesis_bc_project/bc_kernel_sel.o2354329	7150702abada0c176a8d437f2da89dd140fcdbce491acca578642f0aa372c3e0	6463	yes	result/tuning/kernel_selection/
raw_data/tuning/kernel_selection/roadNet-TX/gpu_opt_forced/job_2354330_20260710/kernel_selection.log	tuning/kernel_selection	roadNet-TX	gpu_opt_forced	n/a	success	2354330	phase_def_block_20260710	result/tuning/kernel_selection/roadNet-TX/kernel_selection.log	0b2b41253446f0d3bbf3aa2113ccf295b9531037639409d6f489ca236f9d85f4	11403	yes	result/tuning/kernel_selection/
raw_data/tuning/kernel_selection/roadNet-TX/gpu_opt_forced/job_2354330_20260710/kernel_selection_max_bc.tsv	tuning/kernel_selection	roadNet-TX	gpu_opt_forced	n/a	success	2354330	phase_def_block_20260710	result/tuning/kernel_selection/roadNet-TX/kernel_selection_max_bc.tsv	13205ab081164737468f0048cfad39def10950b1bc277c02876a6d453bf586d5	280	yes	result/tuning/kernel_selection/
raw_data/tuning/kernel_selection/roadNet-TX/gpu_opt_forced/job_2354330_20260710/kernel_selection_results.tsv	tuning/kernel_selection	roadNet-TX	gpu_opt_forced	n/a	success	2354330	phase_def_block_20260710	result/tuning/kernel_selection/roadNet-TX/kernel_selection_results.tsv	c336a81787c5499f94f64e046457a59781f1673d9737865164955e61dcb10da0	262	yes	result/tuning/kernel_selection/
raw_data/tuning/kernel_selection/roadNet-TX/gpu_opt_forced/job_2354330_20260710/pbs_stdout.log	tuning/kernel_selection	roadNet-TX	gpu_opt_forced	n/a	success	2354330	phase_def_block_20260710	thesis_bc_project/bc_kernel_sel.o2354330	a7f5b42c4d0b2d4649bd05531e44299a1724e0234cca0ea47db2fc70b1b9db65	10020	yes	result/tuning/kernel_selection/
raw_data/tuning/pathmerge/325557/pathmerge_bc/job_2355000_20260710/pbs_stdout.log	tuning/pathmerge	325557	pathmerge_bc	n/a	success	2355000	phase_def_block_20260710	thesis_bc_project/bc_pm_sweep.o2355000	1cb0314e2cc000996a7367964daa3746825c6634a9cee9fc98f7e948b0437909	1435	yes	result/main_performance/proposed_vs_pathmerge/; result/correctness/pathmerge_tuned/
raw_data/tuning/pathmerge/325557/pathmerge_bc/job_2359081_20260711/pbs_stdout.log	tuning/pathmerge	325557	pathmerge_bc	n/a	success	2359081	phase_def_block_20260710	thesis_bc_project/bc_pm_sweep.o2359081	940bd7473845fd82685163fe447e7fa952858b352a4dece50b2bbacc88ea8c05	1269	yes	result/main_performance/proposed_vs_pathmerge/; result/correctness/pathmerge_tuned/
raw_data/tuning/pathmerge/325557/pathmerge_bc/job_multi_20260710/pathmerge_sweep.log	tuning/pathmerge	325557	pathmerge_bc	n/a	success	multi	phase_def_block_20260710	result/tuning/pathmerge/325557/pathmerge_sweep.log	5caa7fcc9838ccca9a72caef605bc2cf3237b9508af0ec4a2d856f4b51acd11f	2922	yes	result/main_performance/proposed_vs_pathmerge/; result/correctness/pathmerge_tuned/
raw_data/tuning/pathmerge/325557/pathmerge_bc/job_multi_20260710/pathmerge_sweep_results.tsv	tuning/pathmerge	325557	pathmerge_bc	n/a	success	multi	phase_def_block_20260710	result/tuning/pathmerge/325557/pathmerge_sweep_results.tsv	f5a659daecf52fa19ee0bc0c2727f63a59843b9073c5a3c6d6512b405a1b9837	1045	yes	result/main_performance/proposed_vs_pathmerge/; result/correctness/pathmerge_tuned/
raw_data/tuning/pathmerge/email-EuAll/pathmerge_bc/job_2359169_20260711/pbs_stdout.log	tuning/pathmerge	email-EuAll	pathmerge_bc	n/a	success	2359169	phase_def_block_20260710	thesis_bc_project/bc_pm_sweep.o2359169	25617f02e121aaf09d2ecfdc3585ef81bb5565d1f445b718076fc4ce393c85fe	1739	yes	result/main_performance/proposed_vs_pathmerge/; result/correctness/pathmerge_tuned/
raw_data/tuning/pathmerge/email-EuAll/pathmerge_bc/job_2360074_20260711/pbs_stdout.log	tuning/pathmerge	email-EuAll	pathmerge_bc	n/a	success	2360074	phase_def_block_20260710	thesis_bc_project/bc_pm_correct.o2360074	3dbbf61773f94ba4f77544880cd058e813ed507a9c4256bae745280a64dce9d5	2017	yes	result/main_performance/proposed_vs_pathmerge/; result/correctness/pathmerge_tuned/
raw_data/tuning/pathmerge/email-EuAll/pathmerge_bc/job_multi_20260710/email_smallbatch_trial1.tsv	tuning/pathmerge	email-EuAll	pathmerge_bc	n/a	success	multi	phase_def_block_20260710	result/tuning/pathmerge/email-EuAll/email_smallbatch_trial1.tsv	4ac33b396d3c088f68a594ca960531c891253d327a4798807f99f45998e7b15b	265	yes	result/main_performance/proposed_vs_pathmerge/; result/correctness/pathmerge_tuned/
raw_data/tuning/pathmerge/email-EuAll/pathmerge_bc/job_multi_20260710/pathmerge_sweep.log	tuning/pathmerge	email-EuAll	pathmerge_bc	n/a	success	multi	phase_def_block_20260710	result/tuning/pathmerge/email-EuAll/pathmerge_sweep.log	767c2c0acd11856fc03ffda18139e0602555e2e766eae1e003ece0d7cb77c60a	6190	yes	result/main_performance/proposed_vs_pathmerge/; result/correctness/pathmerge_tuned/
raw_data/tuning/pathmerge/email-EuAll/pathmerge_bc/job_multi_20260710/pathmerge_sweep_results.tsv	tuning/pathmerge	email-EuAll	pathmerge_bc	n/a	success	multi	phase_def_block_20260710	result/tuning/pathmerge/email-EuAll/pathmerge_sweep_results.tsv	7717836d797e3afb5bb62b77180dc625eea180d9ad83bf3e26d5b40cc33304a5	746	yes	result/main_performance/proposed_vs_pathmerge/; result/correctness/pathmerge_tuned/
raw_data/tuning/pathmerge/roadNet-CA/pathmerge_bc/job_2360073_20260711/pbs_stdout.log	tuning/pathmerge	roadNet-CA	pathmerge_bc	n/a	success	2360073	phase_def_block_20260710	thesis_bc_project/bc_ca_screen.o2360073	f871bde69e704c41867759d7caf692660c005c6f8008ddd904b7cceffef60eb6	1227	yes	result/main_performance/proposed_vs_pathmerge/; result/correctness/pathmerge_tuned/
raw_data/tuning/pathmerge/roadNet-CA/pathmerge_bc/job_2361041_20260711/pbs_stdout.log	tuning/pathmerge	roadNet-CA	pathmerge_bc	n/a	success	2361041	phase_def_block_20260710	thesis_bc_project/bc_ca_b16.o2361041	0e13159042dab2365ea7a8f868a242b3c84513559132386c2ff1a02aacd35195	733	yes	result/main_performance/proposed_vs_pathmerge/; result/correctness/pathmerge_tuned/
raw_data/tuning/pathmerge/roadNet-CA/pathmerge_bc/job_2362006_20260711/pbs_stdout.log	tuning/pathmerge	roadNet-CA	pathmerge_bc	n/a	success	2362006	phase_def_block_20260710	thesis_bc_project/bc_ca_confirm.o2362006	b0b78844453a0d7a30d85a1493acba0dc07a8e56100a0d649dddff3615f430c4	1463	yes	result/main_performance/proposed_vs_pathmerge/; result/correctness/pathmerge_tuned/
raw_data/tuning/pathmerge/roadNet-CA/pathmerge_bc/job_2362965_20260711/pbs_stdout.log	tuning/pathmerge	roadNet-CA	pathmerge_bc	n/a	success	2362965	phase_def_block_20260710	thesis_bc_project/bc_ca_correct.o2362965	09aa7d33e6e5e38c039ee37f7cc25db546c929bdb78e6bc7165ec60cef9ec46a	2041	yes	result/main_performance/proposed_vs_pathmerge/; result/correctness/pathmerge_tuned/
raw_data/tuning/pathmerge/roadNet-CA/pathmerge_bc/job_multi_20260710/pathmerge_sweep_results.tsv	tuning/pathmerge	roadNet-CA	pathmerge_bc	n/a	success	multi	phase_def_block_20260710	result/tuning/pathmerge/roadNet-CA/pathmerge_sweep_results.tsv	06a6adae0340f762893b81ad10afc5b451edb2dfac1caba8c1a6c0ae231c2792	403	yes	result/main_performance/proposed_vs_pathmerge/; result/correctness/pathmerge_tuned/
raw_data/tuning/pathmerge/roadNet-PA/pathmerge_bc/job_2355001_20260710/pbs_stdout.log	tuning/pathmerge	roadNet-PA	pathmerge_bc	n/a	success	2355001	phase_def_block_20260710	thesis_bc_project/bc_pm_sweep.o2355001	3e6b3d1670c1eea24940f1499cac684ef609e157b86325643f72864b4b74600c	1545	yes	result/main_performance/proposed_vs_pathmerge/; result/correctness/pathmerge_tuned/
